ID,Conversion_familia,Conversion_genero,Conversion_Tipo,Conversion_color
114670,Euphorbiaceae,Euphorbia,Árbol,Blanca
105589,Lamiaceae,Salvia,Arbusto,Morada
95569,Apocynaceae,Asclepias,Arbusto,Blanca
113460,Euphorbiaceae,Euphorbia,Árbol,Amarilla
79207,Amaranthaceae,Amaranthus,Árbol,Blanco amarillenta
88218,Cactaceae,Opuntia,Arbusto,Blanca
124607,Plantaginaceae,Penstemon,Arbusto,Azul-purpúrea
98644,Apocynaceae,Sarcostemma,Árbol,Blanca
7281,Commelinaceae,Tradescantia,Árbol,Rosa
112224,Euphorbiaceae,Euphorbia,Árbol,Blanca
128670,Rhamnaceae,Ceanothus,Arbusto,Blanca
92053,Nyctaginaceae,Acleisanthes,Árbol,Amarilla
83789,Cactaceae,Cylindropuntia,Arbusto,Amarilla
118962,Malvaceae,Bastardia,Arbusto,Amarilla
101140,Acanthaceae,Holographis,Árbol,Blanca
138010,Solanaceae,Lycium,Árbol,Rosa
114874,Euphorbiaceae,Euphorbia,Árbol,Blanca
3507,Asparagaceae,Calibanus,Árbol,Rosa
129619,Rhamnaceae,Karwinskia,Árbol,Blanca
107804,Orobanchaceae,Castilleja,Árbol,Amarilla
83498,Cactaceae,Coryphantha,Arbusto,Amarilla
110254,Euphorbiaceae,Cnidoscolus,Árbol,Blanca
92467,Nyctaginaceae,Boerhavia,Arbusto,Amarilla
125758,Polygalaceae,Polygala,Arbusto,Blanca
104520,Lamiaceae,Hyptis,Arbusto,Violeta
135648,Rutaceae,Ruta,Arbusto,Lavanda
104086,Lamiaceae,Hedeoma,Árbol,Violeta
106248,Lamiaceae,Salvia,Árbol,Azul
8340,Cyperaceae,Cyperus,Árbol,Amarillenta
80780,Amaranthaceae,Atriplex,Arbusto,Verde
91555,Cactaceae,Stenocereus,Árbol,Blanca
114002,Euphorbiaceae,Euphorbia,Árbol,Blanca
138782,Solanaceae,Nicotiana,Arbusto,Rosa
111889,Euphorbiaceae,Ditaxis,Árbol,Blanca
131475,Rubiaceae,Borreria,Arbusto,Blanca
86639,Cactaceae,Mammillaria,Arbusto,Rosa
107641,Oleaceae,Menodora,Arbusto,Amarilla
98037,Apocynaceae,Matelea,Arbusto,Blanca
89253,Cactaceae,Opuntia,Arbusto,Amarilla
77495,Brassicaceae,Rapistrum,Árbol,Amarilla
4895,Asparagaceae,Yucca,Arbusto,Amarillenta
119022,Malvaceae,Callirhoe,Árbol,Café
9851,Smilacaceae,Smilax,Árbol,Blanca
80694,Amaranthaceae,Atriplex,Arbusto,Verde
79159,Amaranthaceae,Amaranthus,Árbol,Blanco amarillenta
7095,Commelinaceae,Tradescantia,Árbol,Rosa
74695,Boraginaceae,Heliotropium,Árbol,Blanca
106319,Lamiaceae,Scutellaria,Árbol,Azul
140784,Solanaceae,Solanum,Arbusto,Verdosa
126841,Polygonaceae,Eriogonum,Árbol,Blanca
94675,Apocynaceae,Asclepias,Árbol,Morada
75401,Boraginaceae,Plagiobothrys,Árbol,Blanca
119839,Malvaceae,Hibiscus,Arbusto,Lila
120054,Malvaceae,Horsfordia,Arbusto,Rosa
100927,Acanthaceae,Elytraria,Árbol,Azul
100016,Acanthaceae,Carlowrightia,Árbol,Blanca
104235,Lamiaceae,Hyptis,Arbusto,Violeta
124910,Plantaginaceae,Penstemon,Árbol,Azul-purpúrea
76432,Brassicaceae,Descurainia,Árbol,Amarilla
135332,Rutaceae,Decatropis,Arbusto,Amarillenta
102376,Acanthaceae,Justicia,Árbol,Morada
116368,Euphorbiaceae,Jatropha,Arbusto,Blanca
129964,Rhamnaceae,Rhamnus,Árbol,Blanca
113916,Euphorbiaceae,Euphorbia,Árbol,Blanca
84977,Cactaceae,Echinocereus,Arbusto,Magenta
90731,Cactaceae,Opuntia,Arbusto,Anaranjadas
118570,Malvaceae,Abutilon,Arbusto,Amarilla
112229,Euphorbiaceae,Euphorbia,Árbol,Blanca
101379,Acanthaceae,Justicia,Árbol,Blanca
82154,Amaranthaceae,Iresine,Árbol,Blanca
134812,Anacardiaceae,Rhus,Arbusto,Blanca
98803,Apocynaceae,Sarcostemma,Arbusto,Morada
4799,Asparagaceae,Yucca,Árbol,Amarillenta
82102,Amaranthaceae,Iresine,Árbol,Blanca
138084,Solanaceae,Lycium,Arbusto,Rosa
122467,Onagraceae,Oenothera,Árbol,Amarilla
87840,Cactaceae,Neobuxbaumia,Arbusto,Blanca
105861,Lamiaceae,Salvia,Arbusto,Azul
110500,Euphorbiaceae,Croton,Arbusto,Blanca
101834,Acanthaceae,Justicia,Árbol,Roja
123384,Papaveraceae,Eschscholzia,Arbusto,Anaranjadas
110015,Euphorbiaceae,Acalypha,Árbol,Amarillenta
92477,Nyctaginaceae,Boerhavia,Arbusto,Amarilla
112917,Euphorbiaceae,Euphorbia,Árbol,Blanca
140299,Solanaceae,Solanum,Árbol,Verde
122526,Onagraceae,Oenothera,Arbusto,Amarilla
44055,Selaginellaceae,Selaginella,Árbol,Blanca
87674,Cactaceae,Myrtillocactus,Árbol,Verde
100644,Acanthaceae,Dyschoriste,Arbusto,Blanca
90957,Cactaceae,Pachycereus,Árbol,Blanca
77794,Brassicaceae,Synthlipsis,Árbol,Blanca
5472,Bromeliaceae,Tillandsia,Árbol,Morada
104816,Lamiaceae,Salvia,Árbol,Azul
127422,Polygonaceae,Eriogonum,Arbusto,Blanca
77953,Resedaceae,Oligomeris,Árbol,Blanca
102732,Acanthaceae,Ruellia,Árbol,Blanca
119251,Malvaceae,Guazuma,Árbol,Blanca
84981,Cactaceae,Echinocereus,Arbusto,Magenta
85094,Cactaceae,Echinocereus,Arbusto,Amarilla
84172,Cactaceae,Cylindropuntia,Arbusto,Amarillenta
96084,Apocynaceae,Asclepias,Arbusto,Blanca
102795,Acanthaceae,Ruellia,Árbol,Blanca
105445,Lamiaceae,Salvia,Árbol,Azul
91260,Cactaceae,Stenocactus,Arbusto,Rosa
105950,Lamiaceae,Salvia,Arbusto,Azul
137784,Solanaceae,Datura,Árbol,Roja
118238,Malvaceae,Abutilon,Arbusto,Amarilla
92747,Nyctaginaceae,Boerhavia,Árbol,Amarilla
7793,Cyperaceae,Cyperus,Árbol,Amarillenta
95508,Apocynaceae,Asclepias,Arbusto,Blanca
108110,Orobanchaceae,Castilleja,Arbusto,Amarilla
81832,Amaranthaceae,Gomphrena,Árbol,Blanca
9318,Cyperaceae,Schoenoplectus,Árbol,Verdosa
104580,Lamiaceae,Marrubium,Árbol,Blanca
89333,Cactaceae,Opuntia,Arbusto,Amarilla
81256,Amaranthaceae,Chenopodium,Árbol,Blanca
75271,Boraginaceae,Onosmodium,Árbol,Blanca
9608,Juncaceae,Juncus,Árbol,Café
138069,Solanaceae,Lycium,Arbusto,Rosa
85244,Cactaceae,Echinocereus,Arbusto,Rosa
76359,Brassicaceae,Cardamine,Árbol,Blanca
135357,Rutaceae,Esenbeckia,Árbol,Roja
116905,Euphorbiaceae,Stillingia,Árbol,Ausente
113203,Euphorbiaceae,Euphorbia,Árbol,Verde
83850,Cactaceae,Cylindropuntia,Arbusto,Amarilla
117373,Passifloraceae,Turnera,Arbusto,Ausente
99994,Acanthaceae,Carlowrightia,Arbusto,Blanca
114874,Euphorbiaceae,Euphorbia,Árbol,Blanca
3493,Asparagaceae,Calibanus,Árbol,Amarilla
128772,Rhamnaceae,Ceanothus,Árbol,Blanca
76771,Brassicaceae,Lepidium,Árbol,Blanca
82470,Amaranthaceae,Iresine,Arbusto,Blanca
133199,Anacardiaceae,Cyrtocarpa,Árbol,Blanca
138810,Solanaceae,Nicotiana,Árbol,Rosa
2385,Asparagaceae,Agave,Árbol,Amarillenta
120425,Malvaceae,Malvastrum,Árbol,Amarilla
122210,Onagraceae,Hauya,Árbol,Amarilla
5209,Bromeliaceae,Hechtia,Árbol,Amarillenta
107206,Oleaceae,Fraxinus,Árbol,Amarilla
115216,Euphorbiaceae,Euphorbia,Árbol,Rosa
97998,Apocynaceae,Matelea,Arbusto,Morada
84253,Cactaceae,Cylindropuntia,Arbusto,Anaranjadas
85016,Cactaceae,Echinocereus,Arbusto,Magenta
89020,Cactaceae,Opuntia,Arbusto,Amarilla
2747,Asparagaceae,Agave,Árbol,Amarillenta
73260,Boraginaceae,Cordia,Arbusto,Blanca
93278,Nyctaginaceae,Mirabilis,Arbusto,Amarilla
75350,Boraginaceae,Pectocarya,Árbol,Blanca
81821,Amaranthaceae,Gomphrena,Árbol,Blanca
74302,Boraginaceae,Heliotropium,Árbol,Blanca
77326,Brassicaceae,Nerisyrenia,Árbol,Blanca
87613,Cactaceae,Myrtillocactus,Árbol,Verde
92493,Nyctaginaceae,Boerhavia,Arbusto,Amarilla
137607,Solanaceae,Datura,Arbusto,Roja
8818,Cyperaceae,Eleocharis,Árbol,Amarillenta
83477,Cactaceae,Coryphantha,Arbusto,Amarilla
85871,Cactaceae,Ferocactus,Arbusto,Roja
137840,Solanaceae,Jaltomata,Árbol,Roja
106028,Lamiaceae,Salvia,Arbusto,Roja
109896,Euphorbiaceae,Acalypha,Árbol,Amarillenta
121236,Malvaceae,Sphaeralcea,Árbol,Anaranjadas
4224,Asparagaceae,Nolina,Árbol,Amarilla
100990,Acanthaceae,Elytraria,Árbol,Blanca
1932,Asparagaceae,Agave,Árbol,Amarillenta
79031,Amaranthaceae,Amaranthus,Árbol,Verde
103202,Acanthaceae,Ruellia,Árbol,Blanca
90520,Cactaceae,Opuntia,Arbusto,Amarilla
119684,Malvaceae,Hibiscus,Arbusto,Lila
120903,Malvaceae,Sida,Árbol,Amarilla
92572,Nyctaginaceae,Boerhavia,Arbusto,Amarilla
86119,Cactaceae,Glandulicactus,Arbusto,Café
106033,Lamiaceae,Salvia,Arbusto,Roja
89359,Cactaceae,Opuntia,Arbusto,Amarilla
97106,Apocynaceae,Haplophyton,Arbusto,Blanca
110598,Euphorbiaceae,Croton,Árbol,Blanca
127134,Polygonaceae,Eriogonum,Arbusto,Blanca
135781,Rutaceae,Zanthoxylum,Árbol,Lavanda
124169,Plantaginaceae,Keckiella,Arbusto,Azul
3197,Asparagaceae,Agave,Árbol,Amarillenta
124779,Plantaginaceae,Penstemon,Árbol,Azul-purpúrea
124318,Plantaginaceae,Maurandya,Árbol,Azul
97380,Apocynaceae,Marsdenia,Arbusto,Blanca
91686,Cactaceae,Thelocactus,Arbusto,Rosa
125315,Plantaginaceae,Stemodia,Árbol,Blanca
122517,Onagraceae,Oenothera,Árbol,Amarilla
8274,Cyperaceae,Cyperus,Árbol,Amarillenta
9859,Smilacaceae,Smilax,Árbol,Verde
117207,Passifloraceae,Passiflora,Arbusto,Ausente
119190,Malvaceae,Gossypium,Arbusto,Amarilla
2071,Asparagaceae,Agave,Árbol,Amarillenta
44789,Apiaceae,Lomatium,Árbol,Blanca
111430,Euphorbiaceae,Croton,Árbol,Blanca
116054,Euphorbiaceae,Jatropha,Arbusto,Roja
107762,Orobanchaceae,Castilleja,Árbol,Amarilla
105966,Lamiaceae,Salvia,Árbol,Azul
125480,Plumbaginaceae,Plumbago,Árbol,Blanca
112264,Euphorbiaceae,Euphorbia,Árbol,Blanca
135464,Rutaceae,Helietta,Árbol,Lavanda
136775,Polemoniaceae,Ipomopsis,Arbusto,Blanca
111771,Euphorbiaceae,Ditaxis,Árbol,Blanca
44128,Selaginellaceae,Selaginella,Árbol,Blanca
2055,Asparagaceae,Agave,Árbol,Amarillenta
139462,Solanaceae,Physalis,Arbusto,Rosa
140339,Solanaceae,Solanum,Árbol,Verde
132793,Rubiaceae,Stenotis,Arbusto,Ausente
561,Arecaceae,Brahea,Árbol,Crema
4318,Asparagaceae,Nolina,Árbol,Blanco amarillenta
76690,Brassicaceae,Guillenia,Árbol,Blanca
44922,Apiaceae,Sanicula,Árbol,Blanca
83876,Cactaceae,Cylindropuntia,Arbusto,Amarilla
129394,Rhamnaceae,Condalia,Árbol,Blanca
126635,Polygonaceae,Eriogonum,Arbusto,Blanca
117035,Euphorbiaceae,Tragia,Árbol,Blanca
133519,Anacardiaceae,Pachycormus,Árbol,Crema
127995,Berberidaceae,Berberis,Arbusto,Amarilla
131467,Saxifragaceae,0,Árbol,Lila
95376,Apocynaceae,Asclepias,Arbusto,Blanca
136263,Zygophyllaceae,Viscainoa,Arbusto,Blanca
8653,Cyperaceae,Eleocharis,Árbol,Amarillenta
82728,Amaranthaceae,Tidestromia,Árbol,Verde
86973,Cactaceae,Mammillaria,Arbusto,Magenta
116723,Euphorbiaceae,Pleradenophora,Árbol,Ausente
104641,Lamiaceae,Monardella,Árbol,Lila
7132,Commelinaceae,Tradescantia,Árbol,Rosa
77675,Brassicaceae,Sisymbrium,Árbol,Amarilla
4893,Asparagaceae,Yucca,Arbusto,Amarillenta
3830,Asparagaceae,Dasylirion,Árbol,Amarilla
123200,Papaveraceae,Argemone,Arbusto,Amarilla
124170,Plantaginaceae,Leucospora,Arbusto,Azul
117833,Salicaceae,Populus,Árbol,Lavanda
86881,Cactaceae,Mammillaria,Arbusto,Crema
112482,Euphorbiaceae,Euphorbia,Árbol,Blanca
109679,Euphorbiaceae,Acalypha,Arbusto,Amarillenta
141417,Ulmaceae,Celtis,Árbol,Violeta
9425,Cyperaceae,Schoenoplectus,Árbol,Verdosa
130429,Rosaceae,Amelanchier,Árbol,Blanca
108865,Scrophulariaceae,Buddleja,Árbol,Lila
106972,Oleaceae,Forestiera,Arbusto,Amarilla
130802,Rosaceae,Horkelia,Árbol,Blanca
3644,Asparagaceae,Dasylirion,Árbol,Amarilla
138977,Solanaceae,Nicotiana,Árbol,Rosa
88465,Cactaceae,Opuntia,Arbusto,Amarilla
76206,Boraginaceae,Tournefortia,Arbusto,Blanca
140259,Solanaceae,Solanum,Árbol,Verde
100170,Acanthaceae,Carlowrightia,Arbusto,Blanca
87240,Cactaceae,Mammillaria,Arbusto,Amarilla
45195,Aristolochiaceae,Aristolochia,Árbol,Blanca
107868,Orobanchaceae,Castilleja,Árbol,Amarilla
87270,Cactaceae,Mammillaria,Arbusto,Blanca
126839,Polygonaceae,Eriogonum,Árbol,Blanca
110527,Euphorbiaceae,Croton,Arbusto,Blanca
131557,Rubiaceae,Bouvardia,Árbol,Blanca
90292,Cactaceae,Opuntia,Arbusto,Anaranjadas
118246,Malvaceae,Abutilon,Arbusto,Amarilla
121100,Malvaceae,Sphaeralcea,Árbol,Anaranjadas
72629,Boraginaceae,Amsinckia,Árbol,Amarilla
96892,Apocynaceae,Funastrum,Arbusto,Rosa
124306,Plantaginaceae,Maurandya,Árbol,Azul
85049,Cactaceae,Echinocereus,Arbusto,Amarilla
6927,Commelinaceae,Gibasis,Árbol,Azul
105411,Lamiaceae,Salvia,Árbol,Roja
7938,Cyperaceae,Cyperus,Árbol,Amarillenta
132683,Rubiaceae,Randia,Árbol,Ausente
114528,Euphorbiaceae,Euphorbia,Árbol,Blanca
103927,Lamiaceae,Clinopodium,Arbusto,Roja
115278,Euphorbiaceae,Euphorbia,Árbol,Blanca
117066,Euphorbiaceae,Tragia,Árbol,Blanca
90870,Cactaceae,Pachycereus,Árbol,Blanca
110975,Euphorbiaceae,Croton,Árbol,Blanca
84233,Cactaceae,Cylindropuntia,Arbusto,Café
9130,Cyperaceae,Fuirena,Árbol,Verdosa
3626,Asparagaceae,Dasylirion,Árbol,Amarilla
123909,Plantaginaceae,Bacopa,Arbusto,Azul
378,Arecaceae,Brahea,Árbol,Crema
96918,Apocynaceae,Funastrum,Arbusto,Blanca
129991,Rhamnaceae,Rhamnus,Árbol,Blanca
45180,Aristolochiaceae,Aristolochia,Árbol,Blanca
96808,Apocynaceae,Funastrum,Arbusto,Blanca
130660,Rosaceae,Chamaebatia,Arbusto,Blanca
119197,Malvaceae,Gossypium,Arbusto,Amarilla
10291,Liliaceae,Calochortus,Árbol,Lila
109652,Euphorbiaceae,Acalypha,Arbusto,Amarillenta
75475,Boraginaceae,Tiquilia,Árbol,Blanca
121234,Malvaceae,Sphaeralcea,Árbol,Violeta
113370,Euphorbiaceae,Euphorbia,Árbol,Verde
81449,Amaranthaceae,Chenopodium,Árbol,Blanca
9433,Cyperaceae,Schoenoplectus,Árbol,Verdosa
109206,Scrophulariaceae,Leucophyllum,Árbol,Lila
108370,Orobanchaceae,Lamourouxia,Arbusto,Amarilla
121334,Malvaceae,Sphaeralcea,Árbol,Anaranjadas
91382,Cactaceae,Stenocereus,Arbusto,Blanca
109075,Scrophulariaceae,Leucophyllum,Arbusto,Lila
113405,Euphorbiaceae,Euphorbia,Árbol,Blanca
124730,Plantaginaceae,Penstemon,Árbol,Azul-purpúrea
111063,Euphorbiaceae,Croton,Árbol,Blanca
125558,Polygalaceae,Polygala,Arbusto,Blanca
114609,Euphorbiaceae,Euphorbia,Árbol,Blanca
132228,Rubiaceae,Hedyotis,Árbol,Blanca
44443,Apiaceae,Centella,Árbol,Blanca
139487,Solanaceae,Physalis,Árbol,Rosa
76696,Brassicaceae,Halimolobos,Árbol,Blanca
3837,Asparagaceae,Dasylirion,Árbol,Amarilla
73850,Boraginaceae,Cryptantha,Árbol,Blanca
2245,Asparagaceae,Agave,Árbol,Amarillenta
101907,Acanthaceae,Justicia,Árbol,Morada
92058,Nyctaginaceae,Acleisanthes,Árbol,Amarilla
133389,Anacardiaceae,Pachycormus,Árbol,Blanca
83593,Cactaceae,Cylindropuntia,Arbusto,Amarilla
103797,Bignoniaceae,Tecoma,Árbol,Amarilla
10048,Iridaceae,Sisyrinchium,Árbol,Amarilla
102842,Acanthaceae,Ruellia,Árbol,Morada
93873,Portulacaceae,Portulaca,Árbol,Blanca
111560,Euphorbiaceae,Ditaxis,Árbol,Verde
97625,Apocynaceae,Marsdenia,Arbusto,Amarilla
137441,Solanaceae,Datura,Árbol,Roja
4250,Asparagaceae,Nolina,Árbol,Blanco amarillenta
96123,Apocynaceae,Asclepias,Arbusto,Blanca
89646,Cactaceae,Opuntia,Árbol,Rosa
44489,Apiaceae,Daucus,Árbol,Blanca
132282,Rubiaceae,Hedyotis,Árbol,Blanca
113165,Euphorbiaceae,Euphorbia,Árbol,Verde
44299,Apiaceae,Arracacia,Árbol,Amarilla
103852,Lamiaceae,Agastache,Árbol,Blanca
140290,Solanaceae,Solanum,Árbol,Verde
109154,Scrophulariaceae,Leucophyllum,Árbol,Lila
97816,Apocynaceae,Matelea,Arbusto,Amarilla
131784,Rubiaceae,Chomelia,Árbol,Blanca
127649,Polygonaceae,Polygonum,Árbol,Blanca
123796,Plantaginaceae,Antirrhinum,Árbol,Azul
103836,Bignoniaceae,Tecoma,Árbol,Amarilla
9849,Smilacaceae,Smilax,Árbol,Verde
94134,Sapotaceae,Sideroxylon,Árbol,Lavanda
84043,Cactaceae,Cylindropuntia,Arbusto,Rosa
129706,Rhamnaceae,Karwinskia,Árbol,Blanca
134397,Anacardiaceae,Rhus,Árbol,Blanca
8274,Cyperaceae,Cyperus,Árbol,Amarillenta
124362,Plantaginaceae,Maurandya,Árbol,Azul
140912,Solanaceae,Solanum,Arbusto,Verdosa
575,Arecaceae,Brahea,Árbol,Crema
119251,Malvaceae,Guazuma,Árbol,Blanca
105101,Lamiaceae,Salvia,Árbol,Azul
81034,Amaranthaceae,Atriplex,Árbol,Verde
123347,Papaveraceae,Eschscholzia,Arbusto,Anaranjadas
73254,Boraginaceae,Cordia,Arbusto,Blanca
128863,Rhamnaceae,Ceanothus,Árbol,Blanca
124572,Plantaginaceae,Penstemon,Árbol,Azul
135244,Rutaceae,Choisya,Árbol,Café
80976,Amaranthaceae,Atriplex,Arbusto,Blanca
89282,Cactaceae,Opuntia,Arbusto,Amarilla
137282,Solanaceae,Chamaesaracha,Arbusto,Roja
90596,Cactaceae,Opuntia,Arbusto,Amarilla
110039,Euphorbiaceae,Adelia,Árbol,Amarillenta
136857,Polemoniaceae,Linanthus,Arbusto,Blanca
87169,Cactaceae,Mammillaria,Arbusto,Morada
94347,Apocynaceae,Apocynum,Arbusto,Blanca
108749,Scrophulariaceae,Buddleja,Árbol,Lila
91387,Cactaceae,Stenocereus,Arbusto,Blanca
115035,Euphorbiaceae,Euphorbia,Árbol,Blanca
468,Arecaceae,Brahea,Árbol,Amarillenta
82558,Amaranthaceae,Iresine,Arbusto,Blanca
89164,Cactaceae,Opuntia,Arbusto,Amarilla
84270,Cactaceae,Cylindropuntia,Arbusto,Anaranjadas
2177,Asparagaceae,Agave,Árbol,Amarillenta
119620,Malvaceae,Hibiscus,Arbusto,Blanca
109408,Euphorbiaceae,Acalypha,Arbusto,Amarillenta
133323,Anacardiaceae,Malosma,Arbusto,Blanca
86240,Cactaceae,Lemaireocereus,Arbusto,Blanca
99906,Acanthaceae,Blechum,Árbol,Blanca
78341,Aizoaceae,Sesuvium,Árbol,Rosa
85858,Cactaceae,Ferocactus,Arbusto,Roja
75797,Boraginaceae,Tiquilia,Árbol,Rosa
6872,Commelinaceae,Gibasis,Árbol,Rosa
128698,Rhamnaceae,Ceanothus,Arbusto,Blanca
81216,Amaranthaceae,Chenopodium,Árbol,Blanca
354,Arecaceae,Brahea,Árbol,Amarillenta
127291,Polygonaceae,Eriogonum,Árbol,Blanca
84417,Cactaceae,Cylindropuntia,Arbusto,Amarilla
114076,Euphorbiaceae,Euphorbia,Árbol,Blanca
134678,Anacardiaceae,Rhus,Arbusto,Blanca
91708,Cactaceae,Turbinicarpus,Arbusto,Magenta
3089,Asparagaceae,Agave,Árbol,Amarillenta
116943,Euphorbiaceae,Stillingia,Árbol,Ausente
103848,Lamiaceae,Agastache,Árbol,Anaranjadas
126059,Polygalaceae,Polygala,Árbol,Blanca
90988,Cactaceae,Peniocereus,Arbusto,Blanca
5496,Bromeliaceae,Tillandsia,Árbol,Morada
8586,Cyperaceae,Eleocharis,Árbol,Amarillenta
101905,Acanthaceae,Justicia,Árbol,Morada
125116,Plantaginaceae,Plantago,Árbol,Blanca
111615,Euphorbiaceae,Ditaxis,Árbol,Verde
126680,Polygonaceae,Eriogonum,Arbusto,Blanca
73564,Boraginaceae,Cryptantha,Árbol,Blanca
123243,Papaveraceae,Argemone,Arbusto,Amarilla
130164,Rhamnaceae,Ziziphus,Árbol,Blanca
125064,Plantaginaceae,Plantago,Árbol,Blanca
44550,Apiaceae,Donnellsmithia,Árbol,Blanca
4693,Asparagaceae,Yucca,Árbol,Amarillenta
123135,Papaveraceae,Argemone,Arbusto,Amarilla
117915,Salicaceae,Salix,Árbol,Lavanda
6989,Commelinaceae,Tinantia,Árbol,Azul
11299,Potamogetonaceae,Ruppia,Árbol,Verde
137819,Solanaceae,Hunzikeria,Árbol,Roja
138997,Solanaceae,Nicotiana,Árbol,Rosa
103431,Acanthaceae,Tetramerium,Árbol,Amarilla
101047,Acanthaceae,Holographis,Árbol,Amarilla
126544,Polygonaceae,Eriogonum,Arbusto,Blanca
113182,Euphorbiaceae,Euphorbia,Árbol,Verde
105289,Lamiaceae,Salvia,Árbol,Azul
139618,Solanaceae,Physalis,Arbusto,Rosa
109732,Euphorbiaceae,Acalypha,Árbol,Amarillenta
75372,Boraginaceae,Pectocarya,Árbol,Blanca
5702,Bromeliaceae,Tillandsia,Árbol,Morada
89839,Cactaceae,Opuntia,Arbusto,Amarilla
99497,Oxalidaceae,Oxalis,Árbol,Amarillenta
133243,Anacardiaceae,Cyrtocarpa,Árbol,Blanca
132958,Olacaceae,Schoepfia,Árbol,Amarilla
79270,Amaranthaceae,Amaranthus,Árbol,Verde
93162,Nyctaginaceae,Mirabilis,Arbusto,Amarilla
132841,Rubiaceae,Stenotis,Árbol,Crema
83239,Cactaceae,Cochemiea,Arbusto,Roja
78172,Aizoaceae,Mesembryanthemum,Árbol,Blanca
113359,Euphorbiaceae,Euphorbia,Árbol,Verde
127191,Polygonaceae,Eriogonum,Arbusto,Blanca
124145,Plantaginaceae,Keckiella,Arbusto,Azul
117134,Passifloraceae,Passiflora,Arbusto,Ausente
72582,Bataceae,Batis,Arbusto,Blanca
7701,Cyperaceae,Cyperus,Árbol,Amarillenta
131340,Rosaceae,Vauquelinia,Árbol,Blanca
84900,Cactaceae,Echinocereus,Arbusto,Magenta
86273,Cactaceae,Lemaireocereus,Arbusto,Blanca
89731,Cactaceae,Opuntia,Árbol,Rosa
76829,Brassicaceae,Lepidium,Árbol,Blanca
7266,Commelinaceae,Tradescantia,Árbol,Rosa
103718,Bignoniaceae,Tecoma,Árbol,Amarilla
92744,Nyctaginaceae,Boerhavia,Árbol,Amarilla
4838,Asparagaceae,Yucca,Árbol,Amarillenta
1657,Asparagaceae,Agave,Árbol,Amarillenta
78131,Achatocarpaceae,Phaulothamnus,Arbusto,Blanco amarillenta
72614,Boraginaceae,Amsinckia,Árbol,Amarilla
122196,Onagraceae,Gongylocarpus,Árbol,Amarilla
109731,Euphorbiaceae,Acalypha,Árbol,Amarillenta
75216,Boraginaceae,Lithospermum,Árbol,Amarilla
95113,Apocynaceae,Asclepias,Árbol,Blanca
122677,Onagraceae,Oenothera ,Arbusto,Amarilla
97647,Apocynaceae,Marsdenia,Arbusto,Blanca
139744,Solanaceae,Physalis,Arbusto,Rosa
104122,Lamiaceae,Hedeoma,Árbol,Lila
127322,Polygonaceae,Eriogonum,Árbol,Blanca
90933,Cactaceae,Pachycereus,Árbol,Blanca
115546,Euphorbiaceae,Euphorbia,Árbol,Blanca
79869,Amaranthaceae,Atriplex,Arbusto,Verde
105693,Lamiaceae,Salvia,Arbusto,Roja
109609,Euphorbiaceae,Acalypha,Arbusto,Amarillenta
8795,Cyperaceae,Eleocharis,Árbol,Amarillenta
84629,Cactaceae,Echinocactus,Arbusto,Amarilla
102766,Acanthaceae,Ruellia,Árbol,Azul-purpúrea
89536,Cactaceae,Opuntia,Arbusto,Amarilla
105498,Lamiaceae,Salvia,Arbusto,Azul
103417,Acanthaceae,Tetramerium,Árbol,Amarilla
95354,Apocynaceae,Asclepias,Arbusto,Blanca
122532,Onagraceae,Oenothera,Arbusto,Amarilla
100482,Acanthaceae,Carlowrightia,Arbusto,Blanca
94510,Apocynaceae,Asclepias,Arbusto,Morada
998,Amaryllidaceae,Dandya,Árbol,Morada
141367,Ulmaceae,Celtis,Arbusto,Violeta
10901,Orchidaceae,Vanilla,Árbol,Amarilla
101994,Acanthaceae,Justicia,Árbol,Anaranjadas
3940,Asparagaceae,Dasylirion,Árbol,Blanco amarillenta
10564,Orchidaceae,Govenia,Árbol,Amarilla
136827,Polemoniaceae,Ipomopsis,Arbusto,Blanca
138171,Solanaceae,Lycium,Arbusto,Rosa
78654,Aizoaceae,Trianthema,Árbol,Rosa
136385,Zygophyllaceae,Viscainoa,Arbusto,Blanca
141434,Begoniaceae,Begonia,Árbol,Rosa
79086,Amaranthaceae,Amaranthus,Árbol,Verde
123456,Papaveraceae,Platystemon,Arbusto,Anaranjadas
3522,Asparagaceae,Dasylirion,Árbol,Amarilla
109820,Euphorbiaceae,Acalypha,Árbol,Amarillenta
117267,Passifloraceae,Passiflora,Arbusto,Ausente
101023,Acanthaceae,Henrya,Árbol,Crema
116513,Euphorbiaceae,Jatropha,Arbusto,Blanca
136750,Polemoniaceae,Ipomopsis,Árbol,Blanca
74796,Boraginaceae,Heliotropium,Árbol,Blanca
4819,Asparagaceae,Yucca,Árbol,Amarillenta
137555,Solanaceae,Datura,Árbol,Roja
109883,Euphorbiaceae,Acalypha,Árbol,Amarillenta
443,Arecaceae,Brahea,Árbol,Amarillenta
73574,Boraginaceae,Cryptantha,Árbol,Blanca
117102,Passifloraceae,Passiflora,Árbol,Anaranjadas
138996,Solanaceae,Nicotiana,Árbol,Rosa
97184,Apocynaceae,Mandevilla,Arbusto,Amarilla
81057,Amaranthaceae,Celosia,Arbusto,Blanca
2609,Asparagaceae,Agave,Árbol,Amarillenta
136228,Zygophyllaceae,Viscainoa,Arbusto,Blanca
